projectRcn	new_org_id
193203	999530390
193203	999934686
193204	999845446
193205	951546236
193205	969072293
193205	948336506
193205	999737679
193206	998802502
193206	999995893
193206	999978142
193206	986152150
193206	999894528
193207	999991722
193207	983310438
193207	991196053
193207	968872473
193207	997591651
193207	951814635
193207	999884440
193207	999855340
193207	999872703
193207	999882015
193207	999849423
193207	999898311
193207	999862518
193207	999846513
193208	951538864
193208	999818189
193208	999876486
193209	988730022
193209	998295095
193209	999979500
193209	971896351
193209	999596447
193209	985268092
193209	970644469
193209	999976687
193210	999988133
193210	947224692
193210	948908321
193211	992014054
193211	954900496
193212	999831284
193212	946812054
193212	999499253
193212	999488777
193212	999887738
193212	999860578
193212	999635150
193212	999603916
193212	999632434
193212	975502423
193213	948643317
193213	999861257
193214	986277765
193214	999974262
193214	999839432
193215	999844573
193215	984228446
193215	999611579
193215	972884490
193215	973538464
193215	999952922
193215	995478021
193215	967256259
193215	999516519
193215	999881433
193215	999642716
193215	968438495
193215	994193935
193216	999562788
193216	999479853
193216	999577532
193216	985742422
193216	999978239
193216	999653677
193216	951384246
193217	994183944
193217	998709188
193217	953813514
193217	972921738
193217	993846093
193217	943839295
193217	998928990
193217	999482375
193217	999840887
193217	934320200
193217	937355233
193218	999978336
193218	946571688
193219	999924307
193220	954490477
193221	952544463
193221	959218257
193221	973820443
193222	999992789
193222	999548723
193222	990502018
193222	999846319
193222	999866689
193223	992816050
193224	998386760
193224	986427921
193224	953530759
193225	972290171
193225	997826391
193225	949885305
193226	968597575
193227	954810286
193227	986304052
193227	946995190
193227	997718624
193227	999825755
193227	968808453
193228	998776700
193228	999510602
193228	999936432
193229	963572490
193229	984400427
193229	999940991
193229	999890260
193229	998850323
193230	949410587
193231	993870052
193231	994116044
193231	967232300
193232	998217883
193232	952733128
193232	999955541
193232	931760370
193232	999785015
193232	999981925
193232	999981052
193232	937808902
193232	999847677
193232	999976881
193232	999852721
193233	999551827
193233	950259822
193233	999895692
193233	999792484
193233	999892491
193233	999987163
193233	999980373
193233	999984641
193233	999440762
193233	999945356
193234	5a9c3620403a0a4213d2484262230822
193234	999452596
193234	999981537
193234	999976105
193234	999698782
193234	39ea0bf6e84adf585975f25dde97dee9
193234	999841760
193234	129fee5583c5a59930aa4726e3cd4403
193234	998427888
193234	999991043
193234	c8d2263e55d391e26168ed466a3d1fd8
193234	999894528
193234	999462587
193234	999974844
193234	a5a7c7c634428bf91dac7e23a3e0167b
193234	934887262
193234	999646111
193234	999993274
193234	999555319
193234	999545425
193234	999974359
193234	999531360
193234	999545134
193234	70d97857dbd0afc71548b9da57d623f8
193234	d219009330654f1a0d108cd29b8524b0
193234	998463002
193234	5ce7794b0c31ffb96a16be1c44ec6688
193234	f650e131b2df428cd5dec2aff6fab9f7
193234	999887350
193234	997626765
193234	dc25ee9706d1c55cea3a57510a32775c
193234	656ac23af1ffc230e5d52f71a926f3fd
193234	999450365
193235	999538247
193235	998539535
193235	961102482
193235	998427888
193235	999588978
193235	999991722
193235	999514385
193235	999630300
193235	938206505
193235	947869936
193235	999975717
193235	946465376
193235	999608281
193235	985866194
193235	999548432
193235	998453496
193235	999935074
193235	966626341
193235	997429758
193235	999835358
193235	999738843
193236	951678156
193236	999848744
193236	942501762
193236	997974219
193236	972098402
193236	946353923
193236	947080841
193236	937365418
193236	999842536
193236	946919142
193236	999920718
193236	947045048
193236	946435015
193236	949760078
193236	999416706
193236	945123187
193236	946757055
193236	999995505
193237	999557647
193237	996872590
193237	996623591
193237	996461504
193237	999878426
193237	999978142
193237	983180264
193237	999647469
193237	999649409
193237	999779486
193237	968126446
193237	999987745
193237	997993231
193237	999513027
193237	999980373
193237	947075215
193237	999990752
193238	999986096
193238	999839529
193238	999997736
193238	999643880
193238	997696023
193238	999997833
193238	999907720
193238	951200237
193238	999901318
193238	999984350
193238	999993468
193238	999975523
193239	999901609
193240	937222149
193240	999974456
193240	999978530
193240	999426600
193240	937957991
193240	999974262
193241	998571933
193241	995210010
193241	999997736
193241	999707900
193241	948084791
193241	938192828
193241	938885408
193241	938068959
193241	999506819
193241	999838559
193241	984772422
193241	948768835
193241	984804238
193241	999793260
193241	999993274
193241	951147566
193241	999434651
193241	999838268
193241	938902286
193241	999547365
193241	997817855
193241	957298433
193241	999985417
193242	974628453
193242	999980664
193242	948301683
193242	999997833
193242	948381902
193242	999915189
193243	999989976
193243	998398206
193243	997912333
193243	999987454
193243	999896759
193243	999997833
193243	999977754
193243	999840984
193244	948571440
193244	998802114
193244	945077694
193244	999434845
193244	999991722
193244	948365509
193244	934887262
193244	999793260
193244	999993274
193244	993774022
193244	948554174
193244	951242626
193244	999993953
193244	986258171
193244	947890015
193244	999862712
193244	998530417
193244	946255856
193244	999864943
193244	972374658
193244	997628608
193245	969082478
193245	999991334
193245	999986096
193245	999979015
193245	999855631
193245	996744162
193245	999850781
193245	954598244
193245	999997736
193245	999895013
193245	997665953
193245	996697893
193245	952648350
193245	999978821
193245	999978530
193245	999993468
193245	997927853
193246	998806382
193246	999855437
193246	999880657
193246	956640482
193246	998579887
193246	999991916
193246	959576381
193246	998922879
193246	999997833
193246	999984738
193246	999985805
193247	999994729
193247	999978433
193247	999654744
193247	963412440
193247	968960452
193247	999882015
193247	999844670
193247	998303340
193247	998732274
193247	999988424
193247	999744954
193247	999993468
193247	999975620
193248	999973971
193248	998054050
193248	952355604
193248	999853691
193248	989442002
193248	999507110
193248	999659206
193248	999975620
193249	998192178
193249	999600909
193249	999880948
193249	999997833
193249	999851169
193249	999845446
193249	986331600
193249	999861936
193249	995116017
193249	999988424
193249	945022889
193249	999993468
193249	999981052
193249	999861063
193249	999975620
193249	998269778
193250	938949137
193250	999763190
193250	998908426
193250	997171253
193250	999990655
193250	999991043
193250	934783763
193250	946795564
193250	999514385
193250	999474033
193250	938869209
193250	949402342
193250	999630300
193250	995278007
193250	999902676
193250	946669076
193250	999522824
193250	938856211
193250	954036420
193250	999766100
193250	999608281
193250	999974456
193250	999874643
193250	938948555
193250	999451529
193250	999835358
193250	947638009
193250	983354476
193250	999904713
193250	994878076
193250	999974068
193251	999452596
193251	999747670
193251	999692865
193251	999992304
193251	999478689
193251	999980276
193251	999990655
193251	934887262
193251	983552356
193251	999993274
193251	999531360
193251	999547365
193251	999981634
193251	999613422
193251	998808710
193251	999984350
193252	999902870
193252	951310526
193252	999848938
193252	999654744
193252	999895013
193252	999997833
193252	998837810
193252	961452361
193252	999992110
193252	999455215
193252	999894916
193252	999978530
193252	999985514
193252	999976784
193253	989280012
193253	999992692
193253	996210080
193253	998922879
193253	999481987
193253	999792484
193253	964198431
193253	999860675
193253	999661146
193253	998757300
193253	999912667
193254	999546007
193254	999855146
193254	952417490
193254	999424951
193254	999511669
193254	990670022
193254	999475391
193254	998647787
193254	990071920
193254	999802572
193254	999993468
193254	999976881
193254	999974068
193255	999584128
193255	999976396
193255	973936455
193255	995544078
193255	998872439
193255	938985124
193255	999988424
193255	994373967
193255	950120918
193256	999531748
193256	999651931
193256	998082180
193256	999990073
193256	999420780
193256	999829635
193256	999984738
193256	999978530
193256	999977172
193256	996728448
193256	999460841
193256	953720200
193257	999518071
193257	999992304
193257	999513900
193257	999750289
193257	998751286
193257	997361082
193257	999993274
193257	999531360
193257	963086423
193257	999547365
193257	998269196
193257	999923240
193257	998734893
193257	998727327
193258	999990267
193259	999979306
193260	999663474
193260	937575035
193260	997972764
193260	936798550
193260	952928971
193260	997877025
193260	975012476
193260	937105652
193260	997912139
193260	999988909
193260	972877991
193260	936822703
193260	965760422
193260	997865676
193260	986320154
193260	937452330
193260	999632434
193261	999584128
193261	956723805
193261	998538856
193261	999849617
193261	955336317
193261	932760440
193261	999940312
193261	985625925
193261	998052207
193261	998692989
193261	999839626
193261	942028596
193261	999900833
193262	998254743
193262	999987357
193262	938883953
193262	961040402
193262	950985382
193262	944753520
193262	999872218
193262	996151686
193262	953814096
193262	988990079
193262	951929483
193262	951931811
193262	999840208
193262	999993274
193262	999749416
193262	999531360
193262	997636465
193262	954530344
193262	950683518
193262	997480004
193262	999824009
193263	999994632
193263	999983962
193263	999854564
193263	999991722
193263	960864347
193263	999997930
193263	946884319
193263	948410323
193263	968450232
193263	999974359
193263	999985223
193264	999869114
193264	998985638
193264	999979500
193264	999977172
193265	999979015
193265	999976396
193265	999988230
193265	999875710
193265	999978433
193265	999841081
193265	937526632
193265	998907068
193265	999977172
193265	950224708
193266	999658818
193266	999994729
193266	999978433
193266	999897729
193266	999645432
193266	999955541
193266	999997833
193266	999995602
193266	999861936
193266	999992110
193266	999907526
193266	999975523
193266	999974165
193267	999986096
193267	948830333
193267	937834607
193267	958316448
193267	998755845
193267	951171234
193267	999506819
193267	999838559
193267	984772422
193267	999793260
193267	999993274
193267	937826847
193267	938135113
193267	999861936
193267	999652513
193267	947851021
193267	999993468
193267	998502966
193268	999611676
193268	996363146
193268	951196357
193268	999984059
193268	999904034
193268	937561067
193268	952809467
193268	999864846
193268	999900833
193268	999873479
193269	946695654
193269	999978433
193269	999978045
193269	998273658
193269	998268614
193269	997487376
193269	999661146
193269	999990849
193269	998348930
193269	998249311
193269	972894190
193270	999986096
193270	999651931
193270	999604401
193270	997224506
193270	999979306
193270	999992110
193270	999978530
193270	999494888
193270	999984350
193270	936426070
193270	999975523
193271	999897729
193271	999978530
193271	999974941
193271	999985417
193272	999584128
193272	999874934
193272	951310429
193272	958174440
193272	998484051
193272	999902579
193272	999443672
193272	999992110
193272	938693542
193272	999976784
193273	999988230
193273	999991043
193273	985920320
193273	995163935
193273	985726320
193273	999867077
193273	999994535
193273	952818294
193273	999984350
193274	952733419
193274	999788119
193274	944933552
193274	998927632
193274	949799169
193274	985298259
193274	999991431
193274	953482356
193274	998639542
193274	954530344
193274	999975814
193274	999861063
193274	999841275
193275	998297229
193275	996327644
193275	999644171
193275	999437852
193275	999606729
193275	999657460
193275	999709064
193275	999908787
193275	999788313
193275	968126446
193275	999904228
193275	999988909
193275	999985708
193275	999980373
193275	999599551
193275	999945065
193275	999976978
193276	988255983
193276	946871321
193276	998813075
193276	951171234
193276	999838559
193276	999560654
193276	999993274
193276	999513512
193276	938135113
193276	937878742
193276	983348462
193276	984934315
193276	999861936
193276	948079941
193276	947160284
193276	947187250
193276	999547365
193276	947260388
193276	999993468
193276	999480629
193276	997314813
193276	999904713
193277	999977948
193277	968685069
193277	999858056
193277	999988812
193277	999861257
193277	999854370
193277	986359924
193277	999848647
193277	966192266
193277	944605983
193277	999990946
193277	956108146
193278	963068478
193278	999600909
193278	999739619
193278	999904616
193278	999974359
193278	999884246
193278	999979500
193278	999914801
193278	999988909
193278	999975911
193278	999900833
193278	956344244
193278	952657953
193278	999978530
193278	999993468
193278	999981052
193278	999862324
193278	999985223
193278	984564454
193279	999980664
193279	999976493
193279	999907914
193279	999694126
193279	999852818
193279	999975717
193279	999866786
193279	999915189
193279	999985805
193280	999882209
193280	999904616
193280	996517376
193280	998928505
193280	952693940
193280	999992013
193280	999974165
193281	998927923
193281	999986678
193281	999620018
193281	959554265
193281	952715183
193281	999839335
193281	999974456
193281	999903840
193282	999991334
193282	999986096
193282	999521369
193282	999852915
193282	999820614
193282	999885022
193282	999450365
193282	998377157
193282	949746595
193282	998502966
193282	998850032
193282	999974165
193282	999975426
193282	999849229
193283	999651931
193283	999988230
193283	998054050
193283	949691402
193283	999858541
193283	999993468
193283	999467340
193284	994850722
193284	986046226
193284	996537649
193284	999994535
193284	b62df6b6c03a592788aea92b06329753
193284	999979500
193284	999861936
193284	999977172
193284	999689373
193284	999985417
193285	999542903
193285	949107850
193285	996329390
193285	999984059
193285	999868726
193285	946058655
193285	999986678
193285	974720409
193285	999992110
193285	950482631
193285	963560462
193285	952512453
193285	967898302
193286	999520108
193286	957939409
193286	999997736
193286	999990655
193286	999991043
193286	999577532
193286	951487842
193286	957934462
193286	999991722
193286	999514385
193286	999705475
193286	999462587
193286	999829635
193286	999793260
193286	997589032
193286	954478449
193286	997625504
193286	948343393
193286	999993953
193286	999899281
193286	999518362
193286	999981634
193286	999678800
193286	999761250
193286	938926924
193286	999974456
193286	999904713
193286	999929448
193286	999876389
193286	951902614
193287	999976493
193287	951340111
193287	999654744
193287	974720409
193287	999645432
193287	999607117
193287	999987745
193287	947553328
193287	989743866
193287	951077726
193288	999515549
193288	999937402
193288	999507886
193288	952691030
193288	996697893
193288	999645432
193288	999609348
193288	952870383
193288	998905904
193288	949486732
193288	999986193
193288	998128255
193288	952550962
193288	993521919
193288	999978821
193288	999991431
193288	998294125
193288	999478883
193288	998403735
193288	998308190
193288	998521784
193288	986454887
193288	952878143
193288	984052488
193288	999974941
193289	999680449
193289	999898408
193289	999986290
193289	999887641
193289	937307994
193289	999979015
193289	937632653
193289	947193555
193289	999904034
193289	999654744
193289	937100220
193289	999894528
193289	999551245
193289	999523115
193289	996697893
193289	999894819
193289	973604424
193289	999881239
193289	999975038
193289	999821390
193289	999862712
193289	999871830
193289	951283172
193289	999988424
193289	963454441
193289	999642716
193289	984400330
193289	999985029
193289	999882306
193289	973690269
193289	999992013
193289	999985223
193290	938423785
193290	999991722
193290	939577018
193290	986340815
193290	949729523
193290	999506819
193290	999462587
193290	984804238
193290	999993274
193290	986129355
193290	999534561
193290	997594173
193290	999993953
193290	951299274
193290	938914023
193290	968496113
193290	999895789
193290	972782446
193290	998454563
193290	998269196
193290	999824688
193290	959062475
193290	999466273
193290	938706055
193290	999923240
193291	999601782
193291	937858469
193291	999991916
193291	937206920
193291	999544455
193291	940765171
193291	998619463
193291	949735440
193291	999988424
193291	999992110
193291	997486115
193291	999975620
193292	999845252
193292	999856310
193292	941066065
193292	999539896
193292	950590883
193292	998189559
193292	999856116
193292	999897147
193292	999905101
193292	999913346
193292	999824300
193292	999991722
193292	999780068
193292	999975717
193292	999993953
193292	999979500
193292	999995796
193292	999893170
193292	999419616
193292	999974456
193292	954983722
193292	999823815
193292	999861063
193292	952856803
193293	950186005
193293	999577532
193293	999991722
193293	999822166
193293	949142285
193293	999865234
193293	999994535
193293	999657654
193293	999884246
193293	999979500
193293	997535003
193293	950341690
193293	999548432
193293	998611994
193293	999978336
193294	999698006
193294	965724338
193294	999436494
193294	962748475
193294	927711881
193294	999809265
193294	999994438
193294	999995602
193294	986597186
193294	998828692
193294	999530778
193294	999505461
193294	943851032
193294	999974068
193295	999979015
193295	969176471
193295	999992692
193295	999991916
193295	999990267
193295	999990849
193295	999975620
193296	999980664
193296	999992692
193296	999854564
193296	999492657
193296	999643007
193296	999915868
193296	948646712
193296	998868947
193296	997487376
193296	998757300
193296	993762091
193296	999984350
193297	999778419
193297	999990267
193297	938718956
193297	999895692
193297	999991722
193297	945480923
193297	938937691
193297	999864846
193297	952307783
193297	999993274
193297	999975038
193297	999988521
193297	937887666
193297	999979500
193297	999547365
193297	999976978
193298	993430060
193298	999923434
193298	998838683
193298	999978433
193298	999990267
193298	999969703
193298	999988424
193298	983562444
193298	999978530
193298	999977172
193298	997799619
193298	999912667
193298	999975620
193298	996281957
193299	999976493
193299	941787939
193299	999620018
193299	999541642
193299	999481987
193299	999645432
193299	999993953
193299	999995602
193299	999888320
193299	949884917
193299	998887474
193299	999975620
193299	999860481
193299	937158614
193300	999991043
193300	998543221
193300	951414122
193300	944430219
193300	999884440
193300	999848647
193300	999986193
193300	999845446
193300	975418421
193300	989699731
193300	999895789
193300	997223536
193300	997826391
193300	999978530
193300	944923464
193301	952136578
193301	999991334
193301	999997930
193301	999988424
193301	999991431
193301	999903840
193301	993392036
193301	999889290
193302	965000330
193302	964926416
193302	999643007
193302	949231040
193302	999997930
193302	951072100
193302	999557453
193302	937816177
193302	999901609
193302	986524339
193302	999529614
193302	948965066
193302	999869211
193303	997315589
193303	951187336
193303	938682969
193303	999898796
193303	999990655
193303	935028882
193303	998638087
193303	938898212
193303	953622327
193303	937744785
193304	997543539
193304	999483636
193304	952715183
193304	951542259
193304	999988424
193304	986222475
193304	999912667
193305	937677661
193305	998399079
193305	999989976
193305	986180183
193305	999976493
193305	999995408
193305	999897729
193305	999853691
193305	999953019
193305	999882985
193305	937130678
193305	954530344
193305	999981052
193305	999861063
193306	999855437
193306	999898408
193306	941614406
193306	999853691
193306	951404713
193306	995991539
193306	954542081
193306	953152459
193306	999893752
193306	999914801
193306	999992110
193306	954530344
193306	999978530
193306	986083377
193306	999978336
193307	999553573
193307	947464573
193307	999753005
193307	999857474
193307	999518556
193307	986152150
193307	948646712
193307	999881239
193307	937558060
193307	998732274
193307	999988424
193307	999915189
193307	991104000
193307	998637893
193307	999974941
193307	999974165
193307	999976978
193308	999492657
193308	998853621
193308	999993953
193308	951425568
193308	999516810
193308	957622316
193308	999978530
193308	999977172
193308	999975620
193309	999836231
193309	999995408
193309	999574913
193309	999481987
193309	999846222
193309	999630882
193309	999988424
193309	999878717
193309	999985029
193310	999854564
193310	999643007
193310	996697893
193310	999997930
193310	999969703
193310	999981925
193310	999874837
193310	999978530
193310	999901318
193310	999885022
193310	999985029
193310	985934482
193311	999992692
193311	999881239
193311	999976687
193311	932528028
193311	937775049
193311	956682483
193311	998231172
193311	954530344
193311	950994403
193311	952690545
193311	944023692
193311	999875613
193311	962056477
193312	999991334
193312	998680379
193312	999907720
193312	999901609
193312	999980373
193312	999901318
193312	989201830
193312	999907526
193313	999991916
193313	999643007
193313	951207512
193313	937775049
193313	951345349
193313	997585928
193313	999975620
193314	954052425
193314	999986290
193314	998886116
193314	999528450
193314	999619436
193314	999666287
193314	999992110
193314	999900833
193314	950621341
193314	985490319
193315	999531748
193315	999658818
193315	998082180
193315	999884828
193315	999854564
193315	999654744
193315	999547850
193315	999481987
193315	999896759
193315	960226475
193315	999990849
193315	986374765
193315	999978530
193315	999901318
193315	999977172
193315	989426094
193315	975314340
193316	968837747
193316	951110900
193316	999991043
193316	999544455
193316	999993274
193316	995444071
193316	999981634
193316	999993468
193317	999537083
193318	968496210
193318	999980664
193318	999871539
193318	999903161
193318	997995947
193318	999844767
193318	998732274
193318	999975911
193318	995029978
193318	999974941
193319	999600909
193319	999841469
193319	999549305
193319	998922879
193319	999485382
193319	999641746
193319	999992110
193320	999514191
193320	999979500
193321	937250667
193321	999841081
193321	999991043
193321	999860675
193321	937537690
193321	999975717
193321	954014304
193321	954530344
193321	952790649
193321	950993336
193321	999975426
193322	998851390
193322	998427888
193322	998767291
193322	937904156
193322	937928503
193322	937818020
193322	974250444
193322	960248494
193322	999880075
193322	934887262
193322	937938591
193322	999630300
193322	970906466
193322	999902676
193322	937873504
193322	999884246
193322	937960513
193322	988510026
193322	950341690
193322	999734284
193322	999547365
193322	998211287
193322	937953238
193322	951115750
193323	998254743
193323	999992304
193323	999902870
193323	999844379
193323	999979015
193323	998907165
193323	950934360
193323	999991043
193323	999862518
193323	950658977
193323	999993274
193323	999885604
193323	996819919
193323	999466952
193323	999846028
193323	999991431
193323	999547365
193323	999981634
193323	997851514
193323	999887350
193323	991475995
193323	999885313
193324	997807282
193324	999928381
193324	998922976
193324	954021385
193324	944276474
193324	956584416
193324	950406389
193324	999613325
193324	998359891
193324	999746409
193324	997736181
193324	950591562
193325	999988230
193325	948023293
193325	999544455
193325	997225476
193325	999896759
193325	947360686
193326	999452596
193326	999788119
193326	994993991
193326	965742477
193326	999858929
193326	997728324
193326	999861354
193326	996697893
193326	999507110
193326	999642716
193326	999978530
193326	999981052
193326	999975620
193326	999975329
193327	986528219
193327	992622050
193327	2b298f16ba38db24fdb934fb2b8e9c65
193327	999659109
193327	999894528
193327	998886116
193327	45a6b67e6a5c0394196e6239be4d170f
193327	a179bd8d8e45fa3385ba471d2cd53acc
193327	999853400
193327	0f022c5f604d48e669a12a19d1ccc949
193327	de4dfa28fcd1f826b505ee8233143c9c
193327	52f2a5fd30143bd1f6800e8f325ad1bd
193328	999524861
193328	999991334
193328	995163935
193328	999637187
193328	998420031
193328	996083786
193328	999848356
193328	999861936
193328	997605522
193328	999984738
193329	947469617
193329	999835843
193329	997237407
193329	938383627
193329	998340976
193329	933533918
193329	999981246
193329	938122503
193329	999986193
193329	999975038
193329	997912139
193329	985866194
193329	998217592
193329	999580830
193329	999894916
193329	938173137
193329	999989200
193329	951048044
193329	999975329
193330	968685069
193330	999858056
193330	999703826
193330	992622050
193330	999646014
193330	952161119
193330	998371046
193330	999858541
193330	999993953
193330	983800482
193330	937829466
193330	945539123
193330	937823064
193330	999547365
193330	999981634
193330	952873681
193330	999853109
193330	999993468
193331	999986096
193331	942696829
193331	999521660
193331	952789291
193331	999991722
193331	999872703
193331	999929739
193331	999892588
193331	999974359
193331	999511378
193331	938303214
193331	994982060
193331	998210608
193331	999992013
193331	999840790
193331	949839230
193331	999874449
193332	998036008
193332	937691338
193332	951470382
193332	938008722
193332	938583641
193332	999984059
193332	999506819
193332	938170809
193332	938054603
193332	999547365
193333	999757467
193333	999644074
193333	999897147
